,0
2021-10-25 04:00:00+00:00,139319.79254250013
2021-10-26 04:00:00+00:00,137505.51083250012
2021-10-27 04:00:00+00:00,136724.0379375001
2021-10-28 04:00:00+00:00,139325.08618750013
2021-10-29 04:00:00+00:00,140790.64618750013
2021-11-01 04:00:00+00:00,142452.1724250001
2021-11-02 04:00:00+00:00,145178.21468750012
2021-11-03 04:00:00+00:00,144711.78328750012
2021-11-04 04:00:00+00:00,146196.54589750012
2021-11-05 04:00:00+00:00,148294.25049750012
2021-11-08 05:00:00+00:00,148141.34292750014
2021-11-09 05:00:00+00:00,146708.86529750013
2021-11-10 05:00:00+00:00,145392.03567750013
2021-11-11 05:00:00+00:00,146718.8258425001
2021-11-12 05:00:00+00:00,148001.63654250014
2021-11-15 05:00:00+00:00,147383.64654250012
2021-11-16 05:00:00+00:00,156379.28154250013
2021-11-17 05:00:00+00:00,160157.55361750015
2021-11-18 05:00:00+00:00,157415.5655625001
2021-11-19 05:00:00+00:00,161224.73260750013
2021-11-22 05:00:00+00:00,156868.79347500013
2021-11-23 05:00:00+00:00,157173.84726500013
2021-11-24 05:00:00+00:00,158822.91316500015
2021-11-26 05:00:00+00:00,157105.37057500015
2021-11-29 05:00:00+00:00,159084.07252500014
2021-11-30 05:00:00+00:00,156016.51136750015
2021-12-01 05:00:00+00:00,151899.92636750013
2021-12-02 05:00:00+00:00,153299.81336750014
2021-12-03 05:00:00+00:00,150569.11211750013
2021-12-06 05:00:00+00:00,151450.15816750014
2021-12-07 05:00:00+00:00,152508.64404750016
2021-12-08 05:00:00+00:00,152542.53303500012
2021-12-09 05:00:00+00:00,151245.48803500013
2021-12-10 05:00:00+00:00,152057.38303500012
2021-12-13 05:00:00+00:00,150909.01688500016
2021-12-14 05:00:00+00:00,150421.25128750014
2021-12-15 05:00:00+00:00,152290.0635775001
2021-12-16 05:00:00+00:00,153357.10857750016
2021-12-17 05:00:00+00:00,151486.49888250013
2021-12-20 05:00:00+00:00,150276.81723500017
2021-12-21 05:00:00+00:00,150791.90005500015
