symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,pnl_pct,hold_days,exit_reason,t_statistic,composite_score,kelly_fraction,regime,composite_proxy,health_proxy
ON,2023-12-11,2024-01-02,79.46,80.63,67,78.1,0.0147,14,trail_profit,0.3827,0.6003,0.0393,NEUTRAL/TRENDING,1.997,0.201
IGV,2023-12-27,2024-01-02,408.76,394.4,13,-186.64,-0.0351,3,trail_loss,0.5333,0.6719,0.04,NEUTRAL/TRENDING,0.764,-0.178
GLW,2023-12-08,2024-01-03,29.12,30.12,185,184.99,0.0343,16,trail_profit,0.4329,0.6166,0.0399,NEUTRAL/TRENDING,1.382,0.569
AVGO,2023-12-11,2024-01-03,1029.87,1107.71,5,389.19,0.0756,15,trail_profit,0.2726,0.6063,0.039,NEUTRAL/TRENDING,1.999,-0.118
WULF,2023-12-28,2024-01-03,3.02,2.19,1873,-1556.64,-0.2752,3,trail_loss,0.2677,0.6938,0.0389,NEUTRAL/TRENDING,2.0,-0.148
WMT,2024-01-02,2024-01-05,159.44,156.0,35,-120.28,-0.0216,3,trail_loss,0.3182,0.5901,0.039,NEUTRAL/TRENDING,0.349,-0.155
KDP,2024-01-02,2024-01-05,33.39,32.33,167,-177.29,-0.0318,3,trail_loss,0.3327,0.544,0.0389,NEUTRAL/TRENDING,0.073,-0.693
DVN,2023-12-27,2024-01-08,46.44,44.57,120,-224.21,-0.0402,7,trail_loss,0.4021,0.6192,0.0393,NEUTRAL/TRENDING,0.503,-0.016
QXO,2023-12-28,2024-01-09,15.43,18.82,365,1236.1,0.2195,7,trail_profit,0.2414,0.5855,0.0387,NEUTRAL/TRENDING,2.0,0.429
VZ,2024-01-03,2024-01-09,39.16,38.97,141,-26.2,-0.0047,4,trail_loss,0.3318,0.6781,0.0389,NEUTRAL/TRENDING,0.761,0.82
SOXS,2024-01-05,2024-01-09,6.93,6.16,813,-623.96,-0.1107,2,trail_loss,0.4123,0.7225,0.0395,NEUTRAL/TRENDING,-2.0,0.119
T,2024-01-02,2024-01-10,17.27,17.09,325,-58.17,-0.0104,6,trail_loss,0.3314,0.6786,0.0392,NEUTRAL/TRENDING,0.23,-0.52
PPL,2024-01-03,2024-01-12,27.68,27.26,200,-83.87,-0.0151,7,trail_loss,0.3321,0.6806,0.0391,NEUTRAL/TRENDING,1.242,-0.747
AAL,2024-01-08,2024-01-12,14.6,13.38,390,-474.51,-0.0833,4,trail_loss,0.3967,0.7671,0.0395,NEUTRAL/TRENDING,0.89,0.593
MDT,2024-01-05,2024-01-17,84.58,85.81,67,82.41,0.0145,7,trail_profit,0.4671,0.7909,0.0399,NEUTRAL/TRENDING,1.775,0.208
GLW,2024-01-09,2024-01-17,30.61,30.26,187,-66.28,-0.0116,5,trail_loss,0.588,0.7604,0.0403,NEUTRAL/TRENDING,0.588,-0.716
FIS,2024-01-09,2024-01-17,62.21,60.48,90,-155.53,-0.0278,5,trail_loss,0.5074,0.6745,0.0397,NEUTRAL/TRENDING,1.151,-0.677
BSX,2023-12-29,2024-01-23,57.85,60.17,98,227.63,0.0402,15,trail_profit,0.329,0.7066,0.0392,NEUTRAL/TRENDING,1.594,0.698
ABT,2023-12-29,2024-01-24,110.13,112.39,51,115.28,0.0205,16,trail_profit,0.354,0.5005,0.039,NEUTRAL/TRENDING,1.471,0.42
SMCI,2024-01-09,2024-01-24,343.86,469.77,16,2014.48,0.3662,10,profit_target,0.3355,0.7945,0.0393,NEUTRAL/TRENDING,1.697,1.0
TOST,2024-01-12,2024-01-24,17.96,16.71,253,-315.37,-0.0694,7,trail_loss,0.4634,0.6673,0.032,NEUTRAL/TRENDING,-0.53,-0.269
XLV,2024-01-04,2024-01-25,139.3,139.47,39,6.55,0.0012,14,trail_profit,0.315,0.6844,0.0392,NEUTRAL/TRENDING,1.063,-0.2
MCHP,2024-01-24,2024-01-29,90.61,87.42,62,-198.01,-0.0352,3,trail_loss,0.4142,0.4901,0.0395,NEUTRAL/TRENDING,-0.814,-0.53
STM,2024-01-24,2024-01-29,45.99,44.17,121,-219.96,-0.0395,3,trail_loss,0.3578,0.46,0.039,NEUTRAL/TRENDING,-1.74,-0.279
NU,2024-01-10,2024-01-30,9.08,8.89,615,-119.85,-0.0215,13,trail_loss,0.3389,0.7065,0.0393,NEUTRAL/TRENDING,1.974,0.669
SLB,2024-01-29,2024-01-30,53.25,49.38,105,-406.84,-0.0728,1,trail_loss,0.3877,0.5716,0.0395,NEUTRAL/TRENDING,0.0,0.0
DT,2024-01-12,2024-01-31,56.28,57.13,79,67.45,0.0152,12,trail_profit,0.3754,0.6503,0.0315,NEUTRAL/TRENDING,1.293,0.658
MSFT,2024-01-17,2024-01-31,389.71,398.41,11,95.71,0.0223,10,trail_profit,0.2979,0.5846,0.0311,NEUTRAL/TRENDING,1.783,0.892
ORCL,2024-01-23,2024-01-31,111.89,111.77,51,-6.26,-0.0011,6,trail_loss,0.4329,0.7068,0.0399,NEUTRAL/TRENDING,1.853,0.551
SOXL,2024-01-24,2024-01-31,37.5,31.89,148,-830.86,-0.1497,5,trail_loss,0.2367,0.4906,0.0388,NEUTRAL/TRENDING,1.76,-0.52
CMG,2024-01-17,2024-02-01,2312.12,2438.98,1,126.86,0.0549,11,profit_target,0.2893,0.5811,0.031,NEUTRAL/TRENDING,0.417,1.0
HAL,2024-01-29,2024-02-01,37.2,35.09,152,-320.45,-0.0567,3,trail_loss,0.4135,0.6482,0.0398,NEUTRAL/TRENDING,-0.091,-0.544
NCLH,2024-01-25,2024-02-02,17.75,17.3,325,-145.26,-0.0252,6,trail_loss,0.5081,0.6263,0.0402,NEUTRAL/TRENDING,-1.261,0.031
XOM,2024-01-30,2024-02-05,104.9,101.24,53,-194.19,-0.0349,4,trail_loss,0.4214,0.6705,0.0395,NEUTRAL/TRENDING,-0.37,-0.396
F,2024-01-30,2024-02-06,11.78,11.64,492,-67.67,-0.0117,5,trail_loss,0.5628,0.8148,0.0405,NEUTRAL/TRENDING,-0.264,-0.041
WULF,2024-01-31,2024-02-06,1.68,1.59,3310,-281.63,-0.0506,4,trail_loss,0.3232,0.638,0.039,NEUTRAL/MIXED,-1.74,-0.666
RGTI,2024-01-31,2024-02-08,1.24,1.19,4471,-215.94,-0.039,6,trail_loss,0.2717,0.6444,0.039,NEUTRAL/TRENDING,1.456,-0.41
POET,2024-01-31,2024-02-12,1.33,1.38,4104,209.4,0.0384,8,trail_profit,0.2531,0.6124,0.0384,NEUTRAL/TRENDING,2.0,-0.041
QBTS,2024-02-01,2024-02-13,0.91,1.43,6068,3151.02,0.5706,8,profit_target,0.3216,0.6381,0.0389,NEUTRAL/TRENDING,1.934,1.0
RBLX,2024-02-06,2024-02-13,40.59,42.79,137,301.32,0.0542,5,trail_profit,0.4406,0.6566,0.0397,NEUTRAL/MIXED,1.123,0.834
SMCI,2024-02-05,2024-02-16,664.27,861.68,8,1579.25,0.2972,9,trail_profit,0.3009,0.7528,0.0392,NEUTRAL/TRENDING,2.0,1.0
F,2024-02-06,2024-02-16,12.09,12.3,459,95.86,0.0173,8,momentum_break,0.381,0.6744,0.0396,NEUTRAL/TRENDING,1.891,-0.091
WMT,2024-02-05,2024-02-21,168.75,172.9,33,137.0,0.0246,11,trail_profit,0.4095,0.7077,0.0393,NEUTRAL/TRENDING,1.028,0.976
ON,2024-02-08,2024-02-21,80.77,77.23,69,-244.12,-0.0438,8,trail_loss,0.4109,0.7959,0.0398,NEUTRAL/TRENDING,1.547,-0.483
HOOD,2024-02-13,2024-02-21,11.87,13.43,491,765.47,0.1313,5,trail_profit,0.4798,1.0505,0.0401,NEUTRAL/TRENDING,2.0,1.0
U,2024-02-16,2024-02-21,33.91,30.64,177,-579.64,-0.0966,2,trail_loss,0.578,0.8421,0.0404,NEUTRAL/MIXED,-1.488,-0.54
WULF,2024-02-12,2024-02-23,2.38,1.94,2397,-1050.16,-0.1841,8,trail_loss,0.4221,0.9023,0.0398,NEUTRAL/TRENDING,2.0,-0.492
TSCO,2024-01-17,2024-02-26,227.7,242.68,19,284.69,0.0658,27,profit_target,0.3286,0.6875,0.0315,NEUTRAL/TRENDING,1.159,0.815
NVO,2024-02-05,2024-02-28,118.32,121.47,47,148.01,0.0266,16,momentum_break,0.3437,0.7413,0.0393,NEUTRAL/TRENDING,1.994,0.292
XLB,2024-02-07,2024-02-28,83.13,86.86,68,253.41,0.0448,14,profit_target,0.5461,0.7789,0.0402,NEUTRAL/MIXED,0.227,0.962
XBI,2024-02-13,2024-02-28,88.72,101.46,66,840.79,0.1436,10,profit_target,0.645,0.8936,0.0407,NEUTRAL/TRENDING,1.278,1.0
CPNG,2024-02-21,2024-02-29,15.88,18.5,367,961.81,0.165,6,profit_target,0.3648,0.661,0.0394,NEUTRAL/TRENDING,1.988,1.0
PPL,2024-02-21,2024-02-29,26.9,26.29,216,-131.85,-0.0227,6,trail_loss,0.3667,0.5624,0.0392,NEUTRAL/TRENDING,0.266,-0.684
IONQ,2024-02-28,2024-03-01,11.3,10.4,519,-469.06,-0.08,2,trail_loss,0.4895,0.6529,0.0395,NEUTRAL/MIXED,-0.531,-0.505
QBTS,2024-02-16,2024-03-04,1.73,1.39,3420,-1174.55,-0.1985,10,trail_loss,0.4172,0.9403,0.0398,NEUTRAL/TRENDING,2.0,-0.079
MO,2024-02-23,2024-03-04,41.16,40.44,139,-100.75,-0.0176,6,trail_loss,0.2852,0.4266,0.0389,NEUTRAL/MIXED,-0.238,-0.281
POET,2024-02-28,2024-03-04,1.42,1.32,4192,-421.97,-0.0709,3,trail_loss,0.5214,0.8083,0.0401,NEUTRAL/TRENDING,0.756,0.6
AAL,2024-02-29,2024-03-05,15.67,15.07,372,-223.81,-0.0384,3,trail_loss,0.4324,0.5951,0.0392,NEUTRAL/TRENDING,1.027,-0.571
HOOD,2024-02-21,2024-03-06,13.61,15.93,419,972.93,0.1706,10,trail_profit,0.2636,0.4811,0.0385,NEUTRAL/TRENDING,2.0,0.28
CNQ,2024-02-21,2024-03-07,65.1,72.06,90,626.76,0.107,11,profit_target,0.395,0.7123,0.0397,NEUTRAL/TRENDING,1.207,1.0
HPE,2024-03-05,2024-03-08,18.1,18.41,317,99.24,0.0173,3,trail_profit,0.2659,0.6498,0.0391,NEUTRAL/TRENDING,2.0,0.617
MU,2024-02-26,2024-03-11,89.46,94.08,63,291.01,0.0516,10,trail_profit,0.27,0.5445,0.039,NEUTRAL/TRENDING,1.614,0.576
CORZ,2024-03-04,2024-03-12,4.0,3.63,1442,-535.13,-0.0928,6,trail_loss,0.2721,0.507,0.0387,NEUTRAL/TRENDING,1.579,-0.356
AMD,2024-03-04,2024-03-12,205.44,203.82,27,-43.64,-0.0079,6,trail_loss,0.2463,0.4916,0.0384,NEUTRAL/TRENDING,2.0,-0.31
INTC,2024-03-07,2024-03-14,46.16,44.06,125,-263.08,-0.0456,5,trail_loss,0.3634,0.6263,0.0392,NEUTRAL/TRENDING,0.308,-0.485
NCLH,2024-02-28,2024-03-15,18.7,19.39,314,216.75,0.0369,12,momentum_break,0.3772,0.8323,0.0396,NEUTRAL/TRENDING,1.964,-0.006
NOK,2024-03-04,2024-03-18,3.61,3.6,1649,-22.99,-0.0039,10,trail_loss,0.4436,0.5481,0.0399,NEUTRAL/MIXED,0.29,0.501
KMI,2024-03-11,2024-03-18,17.98,17.65,324,-106.08,-0.0182,5,trail_loss,0.4031,0.6165,0.0396,NEUTRAL/TRENDING,1.314,-0.55
CPNG,2024-02-29,2024-03-19,18.52,17.97,312,-172.53,-0.0299,13,trail_loss,0.2948,0.6735,0.0388,NEUTRAL/TRENDING,2.0,-0.172
SLB,2024-03-08,2024-03-20,50.43,54.37,117,461.31,0.0782,8,profit_target,0.4938,0.6434,0.0401,NEUTRAL/TRENDING,1.863,1.0
NEE,2024-03-12,2024-03-28,57.16,63.86,102,683.2,0.1172,12,profit_target,0.5213,0.5786,0.04,NEUTRAL/TRENDING,1.73,0.699
GDX,2024-03-06,2024-04-02,29.17,32.43,197,641.98,0.1117,18,profit_target,0.3644,0.6811,0.0394,NEUTRAL/TRENDING,1.937,1.0
PYPL,2024-03-14,2024-04-02,63.06,63.71,91,58.95,0.0103,12,trail_profit,0.3368,0.6497,0.0393,NEUTRAL/TRENDING,1.868,0.172
CVS,2024-03-15,2024-04-02,77.44,77.36,59,-4.88,-0.0011,11,trail_loss,0.3434,0.6506,0.0316,NEUTRAL/TRENDING,0.698,0.43
CIFR,2024-03-18,2024-04-02,3.95,4.57,1459,904.58,0.157,10,trail_profit,0.3118,0.7341,0.0393,NEUTRAL/TRENDING,2.0,0.421
WULF,2024-03-20,2024-04-02,2.33,2.31,2460,-44.66,-0.0078,8,trail_loss,0.282,0.6434,0.039,NEUTRAL/MIXED,1.961,0.006
DVN,2024-03-19,2024-04-03,48.46,52.72,119,507.37,0.088,10,profit_target,0.3877,0.6279,0.0393,NEUTRAL/TRENDING,2.0,1.0
XLI,2024-03-04,2024-04-04,122.03,124.4,48,113.64,0.0194,22,trail_profit,0.415,0.509,0.0396,NEUTRAL/TRENDING,0.835,0.639
JD,2024-03-12,2024-04-04,27.4,26.48,208,-191.95,-0.0337,16,trail_loss,0.269,0.6206,0.0389,NEUTRAL/TRENDING,1.999,0.301
EQT,2024-03-28,2024-04-05,37.09,36.29,162,-130.0,-0.0216,5,trail_loss,0.4252,0.8246,0.0398,NEUTRAL/TRENDING,-0.37,0.207
MDT,2024-04-02,2024-04-05,85.25,83.32,55,-106.28,-0.0227,3,trail_loss,0.5103,0.6081,0.0317,NEUTRAL/TRENDING,-0.316,-0.753
VZ,2024-04-02,2024-04-09,42.58,41.54,110,-114.93,-0.0245,5,trail_loss,0.3602,0.6461,0.0314,NEUTRAL/TRENDING,1.561,-0.473
CNQ,2024-04-02,2024-04-12,78.22,79.34,59,66.3,0.0144,8,trail_profit,0.3288,0.6148,0.0311,NEUTRAL/TRENDING,2.0,0.503
B,2024-04-02,2024-04-15,17.19,17.66,274,128.28,0.0272,9,trail_profit,0.3257,0.7242,0.0314,NEUTRAL/TRENDING,2.0,0.173
DVN,2024-04-04,2024-04-15,52.55,52.61,87,5.64,0.0012,7,trail_profit,0.2595,0.5205,0.0309,NEUTRAL/TRENDING,2.0,0.145
CVE,2024-04-05,2024-04-15,21.4,20.7,214,-150.49,-0.0329,6,trail_loss,0.2598,0.5551,0.0308,NEUTRAL/TRENDING,2.0,-0.47
KWEB,2024-04-09,2024-04-15,27.1,26.51,172,-101.3,-0.0217,4,trail_loss,0.3558,0.5112,0.0312,NEUTRAL/MIXED,0.168,-0.645
GOOGL,2024-03-18,2024-04-16,147.73,154.32,38,250.53,0.0446,20,momentum_break,0.3083,0.6666,0.0391,NEUTRAL/TRENDING,1.705,0.295
XOM,2024-04-03,2024-04-16,119.4,119.17,48,-11.11,-0.0019,9,trail_loss,0.3072,0.5656,0.0391,NEUTRAL/TRENDING,1.985,-0.124
SLV,2024-04-04,2024-04-16,24.52,25.64,188,210.38,0.0456,8,trail_profit,0.2382,0.5223,0.0309,NEUTRAL/TRENDING,2.0,0.78
COP,2024-04-03,2024-04-17,131.72,128.26,43,-148.69,-0.0263,10,trail_loss,0.2853,0.5567,0.0387,NEUTRAL/TRENDING,1.982,-0.518
AAPL,2024-04-15,2024-04-18,172.82,167.53,26,-137.47,-0.0306,3,trail_loss,0.2714,0.5892,0.0309,NEUTRAL/MIXED,-0.638,-0.182
AMZN,2024-04-15,2024-04-19,183.72,175.21,25,-212.67,-0.0463,4,trail_loss,0.3274,0.5916,0.0312,NEUTRAL/TRENDING,1.088,-0.758
QXO,2024-04-15,2024-04-23,14.62,13.69,316,-294.87,-0.0638,6,trail_loss,0.2342,0.6327,0.031,NEUTRAL/TRENDING,0.914,-0.601
SQQQ,2024-04-05,2024-04-24,10.74,11.64,440,397.33,0.0841,13,trail_profit,0.4194,0.6181,0.0317,NEUTRAL/MIXED,0.738,0.52
NKE,2024-04-16,2024-04-25,93.43,93.23,49,-9.78,-0.0021,7,trail_loss,0.2922,0.6688,0.0311,NEUTRAL/TRENDING,-0.14,0.062
WFC,2024-04-16,2024-04-25,56.43,59.68,82,266.89,0.0577,7,trail_profit,0.3409,0.5575,0.0311,NEUTRAL/TRENDING,1.338,1.0
KWEB,2024-04-15,2024-04-30,25.95,28.04,180,375.78,0.0805,11,trail_profit,0.442,0.5669,0.0314,NEUTRAL/MIXED,0.629,1.0
CORZ,2024-04-19,2024-04-30,3.1,3.27,973,161.87,0.0537,7,trail_profit,0.5636,1.1419,0.0202,NEUTRAL/TRENDING,0.251,-0.111
POET,2024-04-23,2024-04-30,1.6,2.73,1855,2093.62,0.7054,5,profit_target,0.3837,0.919,0.0197,NEUTRAL/TRENDING,2.0,1.0
CIFR,2024-04-25,2024-04-30,4.44,3.86,676,-394.35,-0.1314,3,trail_loss,0.4265,0.807,0.0198,NEUTRAL/TRENDING,-1.26,-0.516
CPNG,2024-04-12,2024-05-01,21.28,22.2,221,204.18,0.0434,13,momentum_break,0.327,0.8829,0.0315,NEUTRAL/TRENDING,2.0,0.106
KDP,2024-04-19,2024-05-01,31.53,33.35,93,169.44,0.0578,8,trail_profit,0.4771,0.9561,0.0197,NEUTRAL/TRENDING,1.756,1.0
WULF,2024-04-24,2024-05-01,2.52,2.21,1194,-368.25,-0.1224,5,trail_loss,0.4521,0.9223,0.02,NEUTRAL/TRENDING,-0.684,-0.839
PBR,2024-04-17,2024-05-03,15.7,16.4,184,128.32,0.0444,12,trail_profit,0.3429,0.667,0.0194,NEUTRAL/TRENDING,1.878,0.599
JD,2024-04-25,2024-05-06,28.62,32.69,103,419.59,0.1423,7,profit_target,0.4088,0.7911,0.0196,NEUTRAL/TRENDING,1.894,1.0
PYPL,2024-04-30,2024-05-08,67.96,65.03,44,-128.73,-0.0431,6,trail_loss,0.373,0.7513,0.0196,NEUTRAL/TRENDING,0.478,-0.481
RBLX,2024-05-08,2024-05-09,39.04,34.53,125,-563.41,-0.1155,1,trail_loss,0.5342,0.8946,0.0323,NEUTRAL/TRENDING,0.0,0.0
NVTS,2024-05-01,2024-05-10,4.27,4.25,724,-11.47,-0.0037,7,trail_loss,0.6761,0.8779,0.0204,NEUTRAL/TRENDING,0.798,0.679
RGTI,2024-05-06,2024-05-10,1.39,1.18,3473,-724.02,-0.15,4,trail_loss,0.4199,0.6959,0.0317,NEUTRAL/TRENDING,-0.215,-0.248
APLD,2024-04-30,2024-05-15,2.7,3.79,1118,1222.09,0.4049,11,profit_target,0.4192,0.7813,0.0198,NEUTRAL/MIXED,0.803,0.976
BN,2024-05-01,2024-05-15,40.99,44.82,72,275.95,0.0935,10,profit_target,0.3712,0.6577,0.0196,NEUTRAL/MIXED,1.802,0.719
SCHW,2024-04-16,2024-05-17,73.12,78.69,63,350.64,0.0761,23,profit_target,0.2539,0.6034,0.0309,NEUTRAL/TRENDING,1.417,0.985
CSCO,2024-05-15,2024-05-17,49.72,48.56,121,-140.19,-0.0233,2,trail_loss,0.5023,0.7589,0.04,NEUTRAL/TRENDING,-0.472,-0.033
KVUE,2024-05-10,2024-05-21,20.55,20.14,234,-95.39,-0.0198,7,trail_loss,0.4319,0.6937,0.0318,NEUTRAL/TRENDING,0.909,-0.455
POET,2024-04-30,2024-05-22,2.73,2.25,1106,-527.07,-0.1746,16,trail_loss,0.3731,0.8918,0.0198,NEUTRAL/TRENDING,2.0,-0.47
PINS,2024-05-01,2024-05-22,40.43,41.35,71,65.27,0.0227,15,momentum_break,0.2603,0.6478,0.0192,NEUTRAL/TRENDING,2.0,-0.019
XLB,2024-05-03,2024-05-22,89.57,90.97,54,75.77,0.0157,13,trail_profit,0.5429,0.7242,0.0323,NEUTRAL/MIXED,0.082,0.563
EQT,2024-04-30,2024-05-23,40.12,40.0,74,-8.51,-0.0029,17,trail_loss,0.4114,0.7203,0.0196,NEUTRAL/TRENDING,1.715,0.229
CCL,2024-05-21,2024-05-23,16.2,14.97,371,-455.4,-0.0758,2,trail_loss,0.3506,0.6818,0.0393,NEUTRAL/TRENDING,0.768,0.372
CORZ,2024-05-10,2024-05-29,3.65,5.21,1318,2052.65,0.4267,12,profit_target,0.3799,0.7592,0.0317,NEUTRAL/TRENDING,2.0,1.0
NFLX,2024-05-09,2024-05-31,612.22,630.82,7,130.22,0.0304,15,trail_profit,0.4289,0.7887,0.0319,NEUTRAL/TRENDING,1.132,0.517
SOXL,2024-05-15,2024-05-31,47.02,48.54,128,195.11,0.0324,11,trail_profit,0.4075,0.8055,0.0397,NEUTRAL/TRENDING,2.0,0.163
APLD,2024-05-17,2024-05-31,4.14,4.21,1450,105.69,0.0176,9,momentum_break,0.3829,0.7632,0.0396,NEUTRAL/TRENDING,2.0,-0.019
MRVL,2024-05-23,2024-05-31,75.1,71.2,80,-312.15,-0.052,5,trail_loss,0.3588,0.7325,0.0394,NEUTRAL/TRENDING,2.0,0.483
BITO,2024-05-22,2024-06-03,28.26,26.29,211,-415.01,-0.0696,7,trail_loss,0.3195,0.5603,0.039,NEUTRAL/TRENDING,0.622,-0.102
TSLL,2024-05-22,2024-06-05,7.88,7.17,775,-547.72,-0.0897,9,trail_loss,0.447,0.6839,0.0399,NEUTRAL/MIXED,-0.888,-0.237
QXO,2024-05-31,2024-06-05,18.64,15.87,322,-891.28,-0.1485,3,trail_loss,0.2803,0.6496,0.039,NEUTRAL/TRENDING,2.0,0.614
QBTS,2024-05-31,2024-06-06,1.34,1.2,4547,-658.79,-0.1081,4,trail_loss,0.4213,0.648,0.0395,NEUTRAL/TRENDING,-1.799,-0.509
WULF,2024-05-31,2024-06-07,2.19,3.08,2809,2509.72,0.408,5,profit_target,0.419,0.7469,0.0398,NEUTRAL/MIXED,0.794,1.0
NVDA,2024-05-29,2024-06-10,1146.94,1131.6,5,-76.7,-0.0134,8,trail_loss,0.2904,0.721,0.0392,NEUTRAL/TRENDING,2.0,0.76
VZ,2024-06-03,2024-06-10,41.01,40.39,148,-91.37,-0.0151,5,trail_loss,0.4268,0.7358,0.0398,NEUTRAL/TRENDING,0.92,-0.161
AMD,2024-05-22,2024-06-11,165.69,159.45,36,-224.48,-0.0376,13,trail_loss,0.4274,0.5894,0.0397,NEUTRAL/TRENDING,1.37,-0.225
IREN,2024-05-23,2024-06-11,7.07,9.98,847,2461.39,0.411,12,trail_profit,0.3042,0.7776,0.0393,NEUTRAL/TRENDING,2.0,1.0
T,2024-05-31,2024-06-12,18.24,17.78,327,-151.23,-0.0254,8,trail_loss,0.3197,0.6309,0.0387,NEUTRAL/TRENDING,1.341,-0.609
ABT,2024-06-10,2024-06-13,107.54,103.12,57,-251.9,-0.0411,3,trail_loss,0.3238,0.5593,0.039,NEUTRAL/TRENDING,-0.183,-0.054
NCLH,2024-06-06,2024-06-14,18.17,16.38,345,-618.31,-0.0986,6,trail_loss,0.5569,0.979,0.0404,NEUTRAL/TRENDING,1.903,-0.204
HOOD,2024-05-17,2024-06-17,20.1,22.18,295,613.28,0.1034,20,momentum_break,0.3012,0.7107,0.0391,NEUTRAL/TRENDING,2.0,0.291
NVTS,2024-06-05,2024-06-17,4.57,4.22,1337,-466.57,-0.0764,8,trail_loss,0.3264,0.6414,0.0394,NEUTRAL/TRENDING,1.336,-0.152
CORZ,2024-06-05,2024-06-18,7.15,9.31,839,1813.37,0.3023,9,trail_profit,0.2575,0.6243,0.0387,NEUTRAL/TRENDING,2.0,0.882
PLTR,2024-06-07,2024-06-21,23.33,24.19,268,231.56,0.037,9,trail_profit,0.3826,0.6964,0.0396,NEUTRAL/TRENDING,1.973,0.852
CIFR,2024-06-12,2024-06-21,4.56,4.46,1363,-136.61,-0.022,6,trail_loss,0.3619,0.7885,0.0395,NEUTRAL/TRENDING,2.0,0.678
SMCI,2024-06-17,2024-06-24,887.25,882.96,7,-30.03,-0.0048,4,trail_loss,0.5786,1.079,0.0405,NEUTRAL/TRENDING,0.583,0.231
DKNG,2024-06-17,2024-06-24,41.97,40.92,151,-158.16,-0.025,4,trail_loss,0.4719,0.9456,0.0399,NEUTRAL/TRENDING,-0.385,0.603
IREN,2024-06-11,2024-06-27,12.33,12.11,495,-108.58,-0.0178,11,trail_loss,0.2682,0.6874,0.0389,NEUTRAL/TRENDING,2.0,-0.358
XLI,2024-06-24,2024-07-01,123.15,120.8,50,-117.45,-0.0191,5,trail_loss,0.3564,0.5157,0.0389,NEUTRAL/MIXED,-0.603,-0.356
UBER,2024-06-10,2024-07-02,68.65,69.15,90,45.42,0.0074,15,trail_profit,0.408,0.5999,0.0396,NEUTRAL/TRENDING,1.723,0.242
NU,2024-06-24,2024-07-02,11.87,12.35,527,254.97,0.0408,6,momentum_break,0.4273,0.6503,0.0395,NEUTRAL/MIXED,1.338,0.467
SOXS,2024-06-27,2024-07-03,23.32,20.99,269,-627.1,-0.1,4,trail_loss,0.3608,0.563,0.0394,NEUTRAL/TRENDING,-2.0,-0.331
WULF,2024-06-11,2024-07-09,3.48,5.03,1771,2749.45,0.4461,18,profit_target,0.2944,0.7384,0.0392,NEUTRAL/TRENDING,2.0,0.948
ANET,2024-06-13,2024-07-09,331.81,365.67,18,609.43,0.102,16,profit_target,0.3473,0.7033,0.0392,NEUTRAL/TRENDING,1.818,1.0
APLD,2024-06-18,2024-07-09,5.16,5.69,1219,642.25,0.1021,13,trail_profit,0.3616,0.7337,0.0392,NEUTRAL/TRENDING,2.0,0.9
KRE,2024-07-01,2024-07-09,48.87,48.15,130,-94.24,-0.0148,5,trail_loss,0.4678,0.7826,0.04,NEUTRAL/TRENDING,0.145,-0.544
CVE,2024-07-02,2024-07-09,20.21,19.34,317,-276.76,-0.0432,4,trail_loss,0.426,0.7101,0.0398,NEUTRAL/TRENDING,0.455,-0.288
TOST,2024-06-21,2024-07-10,25.55,24.11,249,-358.43,-0.0563,12,trail_loss,0.3423,0.7358,0.0393,NEUTRAL/TRENDING,1.37,-0.299
SHOP,2024-06-14,2024-07-11,67.7,65.53,94,-203.84,-0.032,17,trail_loss,0.402,0.8451,0.0397,NEUTRAL/TRENDING,1.738,-0.262
NFLX,2024-06-21,2024-07-11,686.99,668.69,9,-164.68,-0.0266,13,trail_loss,0.3459,0.5255,0.0388,NEUTRAL/TRENDING,1.149,-0.133
F,2024-07-02,2024-07-15,12.88,14.22,493,662.04,0.1043,8,profit_target,0.3892,0.697,0.0395,NEUTRAL/TRENDING,1.6,1.0
FXI,2024-07-09,2024-07-16,26.5,26.96,240,110.21,0.0173,5,trail_profit,0.4148,0.5604,0.0393,NEUTRAL/MIXED,-0.162,0.325
NVTS,2024-07-09,2024-07-17,4.28,4.51,1499,339.25,0.0529,6,trail_profit,0.4426,0.6686,0.0396,NEUTRAL/TRENDING,0.353,1.0
QBTS,2024-07-09,2024-07-17,1.12,1.14,5613,113.07,0.018,6,trail_profit,0.3455,0.5589,0.0388,NEUTRAL/MIXED,0.693,0.561
MCHP,2024-07-10,2024-07-17,96.0,91.78,66,-278.38,-0.0439,5,trail_loss,0.5631,0.7473,0.0402,NEUTRAL/TRENDING,-0.422,0.264
SOXL,2024-07-11,2024-07-17,61.85,54.28,101,-764.97,-0.1225,4,trail_loss,0.3672,0.7042,0.0392,NEUTRAL/TRENDING,1.775,0.207
ON,2024-07-03,2024-07-18,72.68,75.35,88,235.16,0.0368,10,momentum_break,0.4915,0.7254,0.04,NEUTRAL/TRENDING,0.52,0.024
INTC,2024-07-09,2024-07-19,34.62,33.41,185,-223.77,-0.0349,8,trail_loss,0.4026,0.8065,0.0397,NEUTRAL/TRENDING,1.995,0.355
IONQ,2024-07-11,2024-07-19,8.02,7.97,791,-39.88,-0.0063,6,trail_loss,0.4401,0.7465,0.0397,NEUTRAL/TRENDING,1.899,0.174
